FSTATE,FCOUNTY,FPLACE,FIPS_ST,FIPS_COUNTY,FIPS,ORI9,ORI7,NAME,UA,STATENAME,COUNTYNAME,UANAME,PARTOF,AGCYTYPE,SUBTYPE1,SUBTYPE2,GOVID,LG_NAME,ADDRESS_NAME,ADDRESS_STR1,ADDRESS_STR2,ADDRESS_CITY,ADDRESS_STATE,ADDRESS_ZIP,REPORT_FLAG,CSLLEA08_ID,LEMAS_ID,U_STATENO,U_CNTY,U_POPGRP,U_TPOP,LG_POPULATION,CSLLEA_SUB,COMMENT,INTPTLAT,INTPTLONG,CONGDIST1,CONGDIST2_18,DISTNAME,SOURCE_CSLLEA2008,SOURCE_UCR2010,SOURCE_UCR2011,SOURCE_UCR2012,SOURCE_NCIC2012,SOURCE_VENDOR
(06) California,77,99077,06,077,06077,CA0390900,CA03909,BNSF RWY: SAN JOAQUIN CO                          ,-1,CALIFORNIA          ,SAN JOAQUIN                      ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(003) Transportation systems/facilities,(031) Mass transit/railroad system,50000000,State of California                               ,RAILWAY: SAN JOAQUIN COUNTY                                                ,                                       ,                                              ,STOCKTON                  ,CA,95215,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,39,9D,0,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.935034,-121.272237,09,10                                                ,Eastern District of California    ,0,1,1,1,0,0
(06) California,77,99077,06,077,06077,CA0391000,CA03910,SPT SAN JOAQUIN                                   ,-1,CALIFORNIA          ,SAN JOAQUIN                      ,_Not a Census place                                      ,(1) Part of larger agency,(005) State law enforcement agency,(888) Not applicable,(888) Not applicable,50000000,State of California                               ,TRANSPORTATION                                                             ,                                       ,                                              ,CA                        ,CA,     ,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,39,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,37.935034,-121.272237,09,10                                                ,Eastern District of California    ,0,1,1,1,0,0
(06) California,77,99077,06,077,06077,CA0391200,CA03912,UPR SAN JOAQUIN COUNTY                            ,-1,CALIFORNIA          ,SAN JOAQUIN                      ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(003) Transportation systems/facilities,(031) Mass transit/railroad system,50000000,State of California                               ,(SAN JOAQUIN COUNTY)                                                       ,                                       ,                                              ,LOS ANGELES               ,CA,90022,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,39,9D,0,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.935034,-121.272237,09,10                                                ,Eastern District of California    ,0,1,1,1,0,0
(06) California,77,99077,06,077,06077,CA0392100,CA03921,UPRR: SAN JOAQUIN COUNTY                          ,-1,CALIFORNIA          ,SAN JOAQUIN                      ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(003) Transportation systems/facilities,(031) Mass transit/railroad system,50000000,State of California                               ,SAN JOAQUIN COUNTY                                                         ,                                       ,                                              ,OAKLAND                   ,CA,94607,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,39,9D,0,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.935034,-121.272237,09,10                                                ,Eastern District of California    ,0,1,1,1,0,0
(06) California,77,99077,06,077,06077,CA0399800,CA03998,SAN JOAQUIN STATE POLICE                          ,-1,CALIFORNIA          ,SAN JOAQUIN                      ,_Not a Census place                                      ,(1) Part of larger agency,(005) State law enforcement agency,(888) Not applicable,(888) Not applicable,50000000,State of California                               ,SAN JOAQUIN COUNTY                                                         ,                                       ,                                              ,STOCKTON                  ,CA,95201,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,39,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,37.935034,-121.272237,09,10                                                ,Eastern District of California    ,0,1,1,1,0,0
(06) California,77,99077,06,077,06077,CA0391600,-1     ,CO HUMAN SERVICES SPECIAL INVEST DIV STOCKTON     ,-1,CALIFORNIA          ,SAN JOAQUIN                      ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(004) Criminal investigations,"(049) Other, multiple types of investigations",51039038,SAN JOAQUIN COUNTY                                ,COUNTY HUMAN SERVICES SPECIAL INVESTIGATION DIVISION                       ,                                       ,                                              ,STOCKTON                  ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,37.935034,-121.272237,09,10                                                ,Eastern District of California    ,0,0,0,0,1,0
(06) California,79,2868,06,079,06079,CA0400100,CA04001,ARROYO GRANDE POLICE DEPARTMENT                   ,3196,CALIFORNIA          ,SAN LUIS OBISPO                  ,"Arroyo Grande--Grover Beach, CA Urbanized Area           ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52040001,ARROYO GRANDE CITY                                ,ARROYO GRANDE POLICE DEPARTMENT                                            ,200 N. HALCYON ROAD                    ,                                              ,ARROYO GRANDE             ,CA,93420,(1) ORI reported 1+ offenses,13106010,0520400010260100,(04) California,40,5 ,17568,17252,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,79,2868,06,079,06079,CA0401000,-1     ,PISMO STATE BEACH PARK RANGERS OCEANO             ,3196,CALIFORNIA          ,SAN LUIS OBISPO                  ,"Arroyo Grande--Grover Beach, CA Urbanized Area           ",(1) Part of larger agency,(006) Special jurisdiction,(002) Natural resources/parks and recreation,(022) Parks and recreational facilities,50000000,State of California                               ,PISMO STATE BEACH PARK RANGERS                                             ,                                       ,                                              ,ARROYO GRANDE             ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,0,0,0,1,0
(06) California,79,3064,06,079,06079,CA0400800,CA04008,ATASCADERO POLICE DEPARTMENT                      ,27261,CALIFORNIA          ,SAN LUIS OBISPO                  ,"El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52040601,ATASCADERO CITY                                   ,ATASCADERO POLICE DEPARTMENT                                               ,5505 EL CAMINO REAL                    ,                                              ,ATASCADERO                ,CA,93422,(1) ORI reported 1+ offenses,13638260,0520406010200100,(04) California,40,4 ,28825,28310,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,79,3064,06,079,06079,CA0401600,CA04016,ATASCADERO STATE HOSP                             ,27261,CALIFORNIA          ,SAN LUIS OBISPO                  ,"El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized",(0) Parent agency,(006) Special jurisdiction,(001) Public buildings/facilities,"(015) Public health/rehabilitative services facility (hospitals, mental health)",50000000,State of California                               ,ATASCADERO STATE HOSPITAL                                                  ,                                       ,                                              ,ATASCADERO                ,CA,93423,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,40,9D,0,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,1,1,1,0,0
(06) California,79,22300,06,079,06079,CA0400400,CA04004,PASO ROBLES POLICE DEPARTMENT                     ,27261,CALIFORNIA          ,SAN LUIS OBISPO                  ,"El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52040002,EL PASO DE ROBLES CITY                            ,PASO ROBLES POLICE DEPARTMENT                                              ,900 PARK STREET                        ,                                              ,PASO ROBLES               ,CA,93446,(1) ORI reported 1+ offenses,13960490,-1              ,(04) California,40,4 ,30344,29793,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,79,31393,06,079,06079,CA0400200,CA04002,GROVER BEACH POLICE DEPARTMENT                    ,3196,CALIFORNIA          ,SAN LUIS OBISPO                  ,"Arroyo Grande--Grover Beach, CA Urbanized Area           ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52040501,GROVER BEACH CITY                                 ,GROVER BEACH POLICE DEPARTMENT                                             ,711 ROCKAWAY AVENUE                    ,                                              ,GROVER BEACH              ,CA,93433,(1) ORI reported 1+ offenses,13027400,0520405010260100,(04) California,40,5 ,13398,13156,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,79,49362,06,079,06079,CA0400300,CA04003,MORRO BAY POLICE DEPARTMENT                       ,59437,CALIFORNIA          ,SAN LUIS OBISPO                  ,"Morro Bay--Los Osos, CA Urban Cluster                    ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52040701,MORRO BAY CITY                                    ,MORRO BAY POLICE DEPARTMENT                                                ,850 MORRO BAY BOULEVARD                ,                                              ,MORRO BAY                 ,CA,93442,(1) ORI reported 1+ offenses,13103810,0520407010260100,(04) California,40,5 ,10423,10234,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,79,57414,06,079,06079,CA0400500,CA04005,PISMO BEACH POLICE DEPARTMENT                     ,3196,CALIFORNIA          ,SAN LUIS OBISPO                  ,"Arroyo Grande--Grover Beach, CA Urbanized Area           ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52040003,PISMO BEACH CITY                                  ,PISMO BEACH POLICE DEPARTMENT                                              ,1000 BELLO AVENUE                      ,                                              ,PISMO BEACH               ,CA,93449,(1) ORI reported 1+ offenses,13323730,0520400030260100,(04) California,40,6 ,7798,7655,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,79,68154,06,079,06079,CA0400600,CA04006,SAN LUIS OBISPO POLICE DEPARTMENT                 ,79147,CALIFORNIA          ,SAN LUIS OBISPO                  ,"San Luis Obispo, CA Urbanized Area                       ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52040004,SAN LUIS OBISPO CITY                              ,SAN LUIS OBISPO POLICE DEPARTMENT                                          ,1042 WALNUT STREET                     ,                                              ,SAN LUIS OBISPO           ,CA,93401,(1) ORI reported 1+ offenses,13393830,0520400040260100,(04) California,40,4 ,45947,45119,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,79,68154,06,079,06079,CA0401900,CA04019,CUESTA COLLEGE POLICE                             ,79147,CALIFORNIA          ,SAN LUIS OBISPO                  ,"San Luis Obispo, CA Urbanized Area                       ",(0) Parent agency,(006) Special jurisdiction,(001) Public buildings/facilities,(012) Two-year college,55040701,SAN LUIS OBISPO COUNTY COMMUNITY COLLEGE DISTRICT ,CUESTA COLLEGE POLICE                                                      ,P O BOX 8106                           ,                                              ,SAN LUIS OBISPO           ,CA,93403,(1) ORI reported 1+ offenses,13498640,-1              ,(04) California,40,7 ,0,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,1,1,1,1,1,0
(06) California,79,68154,06,079,06079,CA0400700,CA04007,CALIFORNIA POLYTECHNIC STATE UNIVERSITY-SAN LUIS O,79147,CALIFORNIA          ,SAN LUIS OBISPO                  ,"San Luis Obispo, CA Urbanized Area                       ",(0) Parent agency,(006) Special jurisdiction,(001) Public buildings/facilities,(011) Four-year university,50000000,State of California                               ,CALIFORNIA POLYTECHNIC STATE UNIVERSITY-SAN LUIS OBISPO POLICE             ,UNIVERSITY POLICE DPT                  ,                                              ,SAN LUIS OBISPO           ,CA,93407,(1) ORI reported 1+ offenses,13956190,-1              ,(04) California,40,7 ,0,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,1,1,1,1,1,0
(06) California,79,68154,06,079,06079,CA0401300,CA04013,DPR SAN LUIS OBISPO COAST SAN LUIS OBISPO         ,79147,CALIFORNIA          ,SAN LUIS OBISPO                  ,"San Luis Obispo, CA Urbanized Area                       ",(1) Part of larger agency,(006) Special jurisdiction,(002) Natural resources/parks and recreation,(022) Parks and recreational facilities,50000000,State of California                               ,SAN LUSI OBISPO COAST                                                      ,                                       ,                                              ,SAN LUIS OBISPO           ,CA,93401,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,40,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,1,1,1,1,0
(06) California,79,68154,06,079,06079,CA0401800,CA04018,CUESTA COLLEGE POLICE DEPARTMENT                  ,79147,CALIFORNIA          ,SAN LUIS OBISPO                  ,"San Luis Obispo, CA Urbanized Area                       ",(1) Part of larger agency,(006) Special jurisdiction,(001) Public buildings/facilities,(012) Two-year college,55040701,SAN LUIS OBISPO COUNTY COMMUNITY COLLEGE DISTRICT ,SAN LUIS OBISPO COUNTY                                                     ,                                       ,                                              ,OAKLAND                   ,CA,94607,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,40,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,1,1,1,1,0
(06) California,79,68154,06,079,06079,CA0409900,CA04099,CHP SAN LUIS OBISPO                               ,79147,CALIFORNIA          ,SAN LUIS OBISPO                  ,"San Luis Obispo, CA Urbanized Area                       ",(1) Part of larger agency,(005) State law enforcement agency,(888) Not applicable,(888) Not applicable,50000000,State of California                               ,HP: SAN LUIS OBISPO COUNTY                                                 ,                                       ,                                              ,SAN LUIS OBISPO           ,CA,93401,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,40,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,1,1,1,1,0
(06) California,79,68154,06,079,06079,CA0408900,-1     ,DIST ATTY SAN LUIS OBISPO                         ,79147,CALIFORNIA          ,SAN LUIS OBISPO                  ,"San Luis Obispo, CA Urbanized Area                       ",(0) Parent agency,(006) Special jurisdiction,(004) Criminal investigations,(042) State bureau of investigations,50000000,State of California                               ,DISTRICT ATTORNEY                                                          ,                                       ,                                              ,SAN LUIS OBISPO           ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,0,0,0,1,0
(06) California,79,68154,06,079,06079,CA0409100,-1     ,MARSHAL'S OFFICE SAN LUIS OBISPO                  ,79147,CALIFORNIA          ,SAN LUIS OBISPO                  ,"San Luis Obispo, CA Urbanized Area                       ",(0) Parent agency,(007) Constable/Marshal,(888) Not applicable,(888) Not applicable,52040004,SAN LUIS OBISPO CITY                              ,MARSHAL'S OFFICE                                                           ,                                       ,                                              ,SAN LUIS OBISPO           ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,0,0,0,1,0
(06) California,79,68434,06,079,06079,CA0401200,CA04012,DPR SAN SIMEON SAN SIMEON                         ,-1,CALIFORNIA          ,SAN LUIS OBISPO                  ,_Not a Census place                                      ,(1) Part of larger agency,(006) Special jurisdiction,(002) Natural resources/parks and recreation,(022) Parks and recreational facilities,50000000,State of California                               ,DEPT PARKS & REC: SAN SIMEON                                               ,                                       ,                                              ,SAN SIMEON                ,CA,93452,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,40,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,1,1,1,1,0
(06) California,79,69070,06,079,06079,CA0401A00,-1     ,SAN LUIS OBISPO BRANCH OFFICE                     ,79282,CALIFORNIA          ,SAN LUIS OBISPO                  ,"Santa Barbara, CA Urbanized Area                         ",(1) Part of larger agency,(006) Special jurisdiction,(005) Special enforcement,(051) Alcohol/tobacco enforcement,50000000,State of California                               ,SAN LUIS OBISPO BRANCH OFFICE DEPT OF ALCOHOLIC BEVERAGE CONTROL           ,                                       ,                                              ,SANTA BARBARA             ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,0,0,0,1,0
(06) California,79,99079,06,079,06079,CA0400000,CA04000,SAN LUIS OBISPO COUNTY SHERIFF'S OFFICE           ,-1,CALIFORNIA          ,SAN LUIS OBISPO                  ,_Not a Census place                                      ,(0) Parent agency,(001) Sheriff's office,(888) Not applicable,(888) Not applicable,51040039,SAN LUIS OBISPO COUNTY                            ,SAN LUIS OBISPO COUNTY SHERIFF'S OFFICE                                    ,PO BOX 32                              ,                                              ,SAN LUIS OBISPO           ,CA,93406,(1) ORI reported 1+ offenses,13047600,0510400390210100,(04) California,40,9A,120188,269637,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,79,99079,06,079,06079,CA0400900,CA04009,SPT SAN LUIS OBISPO                               ,-1,CALIFORNIA          ,SAN LUIS OBISPO                  ,_Not a Census place                                      ,(1) Part of larger agency,(005) State law enforcement agency,(888) Not applicable,(888) Not applicable,50000000,State of California                               ,TRANSPORTATION                                                             ,                                       ,                                              ,CA                        ,CA,     ,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,40,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,1,1,1,0,0
(06) California,79,99079,06,079,06079,CA0401400,CA04014,CA DEPT OF PARKS RECREATION OCEANO DUNES          ,-1,CALIFORNIA          ,SAN LUIS OBISPO                  ,_Not a Census place                                      ,(1) Part of larger agency,(006) Special jurisdiction,(002) Natural resources/parks and recreation,(022) Parks and recreational facilities,50000000,State of California                               ,DEPT PARKS & REC: OCEANO DUNES                                             ,                                       ,                                              ,SAN LUIS OBISPO           ,CA,93401,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,40,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,1,1,1,1,0
(06) California,79,99079,06,079,06079,CA0401700,-1     ,SOUTH PAC TRANSPORTATION CO PD SAN LUIS OBISPO    ,-1,CALIFORNIA          ,SAN LUIS OBISPO                  ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(003) Transportation systems/facilities,(031) Mass transit/railroad system,50000000,State of California                               ,SOUTHERN PACIFIC TRANSPORTATION COMPANY POLICE DEPARTMENT                  ,                                       ,                                              ,SAN LUIS OBISPO           ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,35.385227,-120.447541,24,                                                  ,Central District of California    ,0,0,0,0,1,0
(06) California,81,3092,06,081,06081,CA0410100,CA04101,ATHERTON POLICE DEPARTMENT                        ,78904,CALIFORNIA          ,SAN MATEO                        ,"San Francisco--Oakland, CA Urbanized Area                ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52041001,ATHERTON TOWN                                     ,ATHERTON POLICE DEPARTMENT                                                 ,83 ASHFIELD ROAD                       ,                                              ,ATHERTON                  ,CA,94027,(1) ORI reported 1+ offenses,13202420,-1              ,(04) California,41,6 ,7060,6914,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.414663,-122.371545,18,                                                  ,Northern District of California   ,1,1,1,1,1,1
(06) California,81,5108,06,081,06081,CA0410200,CA04102,BELMONT POLICE DEPARTMENT                         ,78904,CALIFORNIA          ,SAN MATEO                        ,"San Francisco--Oakland, CA Urbanized Area                ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52041002,BELMONT CITY                                      ,BELMONT POLICE DEPARTMENT                                                  ,1 TWIN PINES LANE                      ,                                              ,BELMONT                   ,CA,94002,(1) ORI reported 1+ offenses,13215520,0520410020260100,(04) California,41,4 ,26389,25835,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.414663,-122.371545,14,                                                  ,Northern District of California   ,1,1,1,1,1,1
(06) California,81,5108,06,081,06081,CA0413000,-1     ,HUMAN SVCS WELFARE FRAUD INVESTIGATIONS UNIT      ,78904,CALIFORNIA          ,SAN MATEO                        ,"San Francisco--Oakland, CA Urbanized Area                ",(0) Parent agency,(006) Special jurisdiction,(004) Criminal investigations,(044) Fraud investigations,50000000,State of California                               ,HUMAN SERVICES WELFARE FRAUD INVESTIGATIONS UNIT                           ,                                       ,                                              ,BELMONT                   ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,37.414663,-122.371545,14,                                                  ,Northern District of California   ,0,0,0,0,1,0
(06) California,81,8310,06,081,06081,CA0410300,CA04103,BRISBANE POLICE DEPARTMENT                        ,78904,CALIFORNIA          ,SAN MATEO                        ,"San Francisco--Oakland, CA Urbanized Area                ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52041701,BRISBANE CITY                                     ,BRISBANE POLICE DEPARTMENT                                                 ,50 PARK PLACE                          ,                                              ,BRISBANE                  ,CA,94005,(1) ORI reported 1+ offenses,13481340,0520417010260100,(04) California,41,6 ,4374,4282,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.414663,-122.371545,14,                                                  ,Northern District of California   ,1,1,1,1,1,1
(06) California,81,8338,06,081,06081,CA0411900,CA04119,BROADMOOR POLICE DEPARTMENT                       ,78904,CALIFORNIA          ,SAN MATEO                        ,"San Francisco--Oakland, CA Urbanized Area                ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,54041008,BROADMOOR POLICE PROTECTION DISTRICT              ,BROADMOOR POLICE DEPARTMENT                                                ,388 88TH STREET                        ,                                              ,DALY CITY                 ,CA,94015,(1) ORI reported 1+ offenses,13926990,-1              ,(04) California,41,6 ,4264,999999999,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.414663,-122.371545,14,                                                  ,Northern District of California   ,1,1,1,1,1,1
(06) California,81,9066,06,081,06081,CA0410400,CA04104,BURLINGAME POLICE DEPARTMENT                      ,78904,CALIFORNIA          ,SAN MATEO                        ,"San Francisco--Oakland, CA Urbanized Area                ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52041003,BURLINGAME CITY                                   ,BURLINGAME POLICE DEPARTMENT                                               ,1111 TROUSDALE DRIVE                   ,                                              ,BURLINGAME                ,CA,94010,(1) ORI reported 1+ offenses,13289720,-1              ,(04) California,41,4 ,29427,28806,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.414663,-122.371545,14,                                                  ,Northern District of California   ,1,1,1,1,1,1
(06) California,81,14736,06,081,06081,CA0410500,CA04105,COLMA POLICE DEPARTMENT                           ,78904,CALIFORNIA          ,SAN MATEO                        ,"San Francisco--Oakland, CA Urbanized Area                ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52041004,COLMA TOWN                                        ,COLMA POLICE DEPARTMENT                                                    ,1199 EL CAMINO REAL                    ,                                              ,COLMA                     ,CA,94014,(1) ORI reported 1+ offenses,11435510,-1              ,(04) California,41,7 ,1832,1792,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.414663,-122.371545,14,                                                  ,Northern District of California   ,1,1,1,1,1,1
(06) California,81,17918,06,081,06081,CA0410600,CA04106,DALY CITY POLICE DEPARTMENT                       ,78904,CALIFORNIA          ,SAN MATEO                        ,"San Francisco--Oakland, CA Urbanized Area                ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52041005,DALY CITY CITY                                    ,DALY CITY POLICE DEPARTMENT                                                ,333 - 90TH STREET                      ,                                              ,DALY CITY                 ,CA,94015,(1) ORI reported 1+ offenses,13849180,0520410050260100,(04) California,41,2 ,103311,101123,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.414663,-122.371545,14,                                                  ,Northern District of California   ,1,1,1,1,1,1
(06) California,81,20956,06,081,06081,CA0412700,CA04127,EAST PALO ALTO POLICE DEPT.                       ,78904,CALIFORNIA          ,SAN MATEO                        ,"San Francisco--Oakland, CA Urbanized Area                ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52041601,EAST PALO ALTO CITY                               ,EAST PALO ALTO POLICE DEPT.                                                ,141 DEMETER STREET                     ,                                              ,EAST PALO ALTO            ,CA,94303,(1) ORI reported 1+ offenses,13756170,-1              ,(04) California,41,4 ,28766,28155,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.414663,-122.371545,14,                                                  ,Northern District of California   ,1,1,1,1,1,1
(06) California,81,22587,06,081,06081,CA0412100,CA04121,EMERALD LAKE POLICE DEPARTMENT                    ,78904,CALIFORNIA          ,SAN MATEO                        ,"San Francisco--Oakland, CA Urbanized Area                ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,999999999,_Undetermined                                     ,EMERALD LAKE POLICE DEPT                                                   ,                                       ,                                              ,FOSTER CITY               ,CA,94404,(2) ORI reported 0 offenses or did not report,-1,-1              ,(04) California,41,6 ,4368,888888888,(0) Exclude record,                                                                                                                                                                                                        ,37.414663,-122.371545,18,                                                  ,Northern District of California   ,0,1,1,1,1,0
(06) California,81,25338,06,081,06081,CA0412000,CA04120,FOSTER CITY POLICE DEPARTMENT                     ,78904,CALIFORNIA          ,SAN MATEO                        ,"San Francisco--Oakland, CA Urbanized Area                ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52041801,FOSTER CITY CITY                                  ,FOSTER CITY POLICE DEPARTMENT                                              ,1030 E. HILLSDALE BOULEVARD            ,                                              ,FOSTER CITY               ,CA,94404,(1) ORI reported 1+ offenses,13892080,0520418010260100,(04) California,41,4 ,31230,30567,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.414663,-122.371545,14,                                                  ,Northern District of California   ,1,1,1,1,1,1
(06) California,81,31708,06,081,06081,CA0410700,CA04107,HALF MOON BAY POLICE DEPARTMENT                   ,36271,CALIFORNIA          ,SAN MATEO                        ,"Half Moon Bay, CA Urban Cluster                          ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52041503,HALF MOON BAY CITY                                ,HALF MOON BAY POLICE DEPARTMENT                                            ,537 KELLY AVENUE                       ,                                              ,HALF MOON BAY             ,CA,94019,(1) ORI reported 1+ offenses,13340930,0520415030260100,(04) California,41,5 ,11570,11324,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,37.414663,-122.371545,14,                                                  ,Northern District of California   ,1,1,1,1,1,0
